labels,multilabels,ru_names,us_names
G06,"['A63', 'G06']",4030:9a92dd1959bde7d0:8f0a597c5392,4040:6a1d05c6f8a9e658:3b09f7236bac
C03,['C03'],4030:9a92dd1959bde7d0:bc0342b02eae,4040:6a1d05c6f8a9e658:3b1db31a0ace
C08,['C08'],4030:9a92dd1959bde7d0:2ca479a1be86,4040:6a1d05c6f8a9e658:3b2343d32d42
C08,['C08'],4030:9a92dd1959bde7d0:c0d694222e0b,4040:6a1d05c6f8a9e658:3b25fad6ecf2
H04,['H04'],4030:9a92dd1959bde7d0:be4a32c06ece,4040:6a1d05c6f8a9e658:3b2fd488b136
C08,['C08'],4030:9a92dd1959bde7d0:7f5f227de8b3,4040:6a1d05c6f8a9e658:3b30bffc8785
H04,['H04'],4030:9a92dd1959bde7d0:a06bdf43a4da,4040:6a1d05c6f8a9e658:3b325e880a4f
A61,['A61'],4030:9a92dd1959bde7d0:86c4684b497b,4040:6a1d05c6f8a9e658:3b383749dd63
A61,['A61'],4030:9a92dd1959bde7d0:845ba4a4b6ab,4040:6a1d05c6f8a9e658:3b557b6cb950
H04,['H04'],4030:9a92dd1959bde7d0:f49eaffd91b1,4040:6a1d05c6f8a9e658:3b72ff152cd0
F41,['F41'],4030:9a92dd1959bde7d0:89e3b6fcc37f,4040:6a1d05c6f8a9e658:3b80f6a17967
A61,['A61'],4030:9a92dd1959bde7d0:a10a36fb5650,4040:6a1d05c6f8a9e658:3b84eb182281
B23,['B23'],4030:9a92dd1959bde7d0:4103e09220f7,4040:6a1d05c6f8a9e658:3b8f8cd9cdbc
E21,['E21'],4030:9a92dd1959bde7d0:ca4332828c3d,4040:6a1d05c6f8a9e658:3b914f4c977b
G01,['G01'],4030:9a92dd1959bde7d0:c89e71ba0144,4040:6a1d05c6f8a9e658:3b94c6f1c274
B60,['B60'],4030:9a92dd1959bde7d0:c6a6dd0b33e0,4040:6a1d05c6f8a9e658:3b952d66fdfc
D21,['D21'],4030:9a92dd1959bde7d0:d3b1841759a7,4040:6a1d05c6f8a9e658:3b97f433a682
G06,['G06'],4030:9a92dd1959bde7d0:45b84ead7a19,4040:6a1d05c6f8a9e658:3b9a88fec856
C22,['C22'],4030:9a92dd1959bde7d0:3e5c5b9c12e,4040:6a1d05c6f8a9e658:3ba12e36a68
G06,['G06'],4030:9a92dd1959bde7d0:e6d1606cc06d,4040:6a1d05c6f8a9e658:3ba7e38005d6
B65,['B65'],4030:9a92dd1959bde7d0:9ce0d6727262,4040:6a1d05c6f8a9e658:3bb07681b8ab
H04,['H04'],4030:9a92dd1959bde7d0:1b1e54a5ef31,4040:6a1d05c6f8a9e658:3bd55a98c732
A61,['A61'],4030:9a92dd1959bde7d0:d927010fd519,4040:6a1d05c6f8a9e658:3bdd3c128e0a
A01,['A01'],4030:9a92dd1959bde7d0:617a23592d02,4040:6a1d05c6f8a9e658:3be055ed9073
B22,['B22'],4030:9a92dd1959bde7d0:dfaba41a86c8,4040:6a1d05c6f8a9e658:3be15bed2663
E21,['E21'],4030:9a92dd1959bde7d0:de308bb16a4f,4040:6a1d05c6f8a9e658:3be186268b4e
B29,['B29'],4030:9a92dd1959bde7d0:1993f57c976f,4040:6a1d05c6f8a9e658:3be2fc3fc8d2
B05,['B05'],4030:9a92dd1959bde7d0:59339e05eba6,4040:6a1d05c6f8a9e658:3be6d6bbfdf3
C08,['C08'],4030:9a92dd1959bde7d0:544d8ebb0047,4040:6a1d05c6f8a9e658:3bf88f25e294
C01,['C01'],4030:9a92dd1959bde7d0:7ad34950ddaf,4040:6a1d05c6f8a9e658:3bfab8656034
B01,['B01'],4030:9a92dd1959bde7d0:d464ac9bc0d6,4040:6a1d05c6f8a9e658:3c02efb5e57b
C07,"['B01', 'C07']",4030:9a92dd1959bde7d0:a15e610c19fc,4040:6a1d05c6f8a9e658:3c0b58f9f300
G06,['G06'],4030:9a92dd1959bde7d0:31c7352c8893,4040:6a1d05c6f8a9e658:3c0b5c151952
H01,['H01'],4030:9a92dd1959bde7d0:2bc6a449274a,4040:6a1d05c6f8a9e658:3c14488929d3
A61,['A61'],4030:9a92dd1959bde7d0:34257f436ab1,4040:6a1d05c6f8a9e658:3c16e88051a2
F01,['F01'],4030:9a92dd1959bde7d0:6cbabfc2778e,4040:6a1d05c6f8a9e658:3c18e33a7241
G01,['G01'],4030:9a92dd1959bde7d0:6112f3048b86,4040:6a1d05c6f8a9e658:3c1992aec56c
A23,['A23'],4030:9a92dd1959bde7d0:d0118d75d81f,4040:6a1d05c6f8a9e658:3c1d5b08eeb4
A61,['A61'],4030:9a92dd1959bde7d0:f1a34c53475,4040:6a1d05c6f8a9e658:3c1dc350effe
E21,['E21'],4030:9a92dd1959bde7d0:193de29e218c,4040:6a1d05c6f8a9e658:3c28c7abc0fc
E21,['E21'],4030:9a92dd1959bde7d0:44a3a32f26d4,4040:6a1d05c6f8a9e658:3c29212ebfbb
G01,['G01'],4030:9a92dd1959bde7d0:7e0f7a303661,4040:6a1d05c6f8a9e658:3c3406381b69
A61,['A61'],4030:9a92dd1959bde7d0:3c66770ec75e,4040:6a1d05c6f8a9e658:3c3638d389e9
C09,['C09'],4030:9a92dd1959bde7d0:797ff5bd2ade,4040:6a1d05c6f8a9e658:3c393495386a
E21,['E21'],4030:9a92dd1959bde7d0:83668b9c162b,4040:6a1d05c6f8a9e658:3c3c1f25a12f
H04,['H04'],4030:9a92dd1959bde7d0:e60e47d6fa32,4040:6a1d05c6f8a9e658:3c44f3bd4770
B05,['B05'],4030:9a92dd1959bde7d0:e332ab518d70,4040:6a1d05c6f8a9e658:3c48812b2f45
G01,['G01'],4030:9a92dd1959bde7d0:ab397d2f3500,4040:6a1d05c6f8a9e658:3c52f997d4ad
B01,['B01'],4030:9a92dd1959bde7d0:dd537a843ac6,4040:6a1d05c6f8a9e658:3c877faa1008
A61,['A61'],4030:9a92dd1959bde7d0:43500869f793,4040:6a1d05c6f8a9e658:3c8cce53920b
A61,['A61'],4030:9a92dd1959bde7d0:744c132eadbb,4040:6a1d05c6f8a9e658:3c8eff83c2f2
A01,['A01'],4030:9a92dd1959bde7d0:abdc8235ee8f,4040:6a1d05c6f8a9e658:3c91713b1244
F16,['F16'],4030:9a92dd1959bde7d0:b040d38a0524,4040:6a1d05c6f8a9e658:3c9defa037eb
C10,['C10'],4030:9a92dd1959bde7d0:1066b72cc15b,4040:6a1d05c6f8a9e658:3ca738b24168
A61,['A61'],4030:9a92dd1959bde7d0:c7c5be49418d,4040:6a1d05c6f8a9e658:3caa46b4d00
H04,['H04'],4030:9a92dd1959bde7d0:cc524170f28f,4040:6a1d05c6f8a9e658:3cab0b58f079
E02,['E02'],4030:9a92dd1959bde7d0:b7a5ff5d097f,4040:6a1d05c6f8a9e658:3cb511c5757d
A61,['A61'],4030:9a92dd1959bde7d0:6392a8f6cdde,4040:6a1d05c6f8a9e658:3cb8b62e5d79
E04,"['E04', 'D04']",4030:9a92dd1959bde7d0:a5105a48dab6,4040:6a1d05c6f8a9e658:3cbe709abcc2
C08,['C08'],4030:9a92dd1959bde7d0:6bfe9f6c598b,4040:6a1d05c6f8a9e658:3cc25c5c0b3c
H04,['H04'],4030:9a92dd1959bde7d0:f95cef024b15,4040:6a1d05c6f8a9e658:3cc43c2e6a81
A63,['A63'],4030:9a92dd1959bde7d0:6fd966e56151,4040:6a1d05c6f8a9e658:3cd00e587811
B22,['B22'],4030:9a92dd1959bde7d0:cc31566e7319,4040:6a1d05c6f8a9e658:3cd68d286a18
A01,['A01'],4030:9a92dd1959bde7d0:4a9d71b03490,4040:6a1d05c6f8a9e658:3cdce00a38af
G06,"['H04', 'G06']",4030:9a92dd1959bde7d0:e57633d67eba,4040:6a1d05c6f8a9e658:3ce5d73358d9
A23,['A23'],4030:9a92dd1959bde7d0:91a35859cdcd,4040:6a1d05c6f8a9e658:3ce6d942f22a
G21,['G21'],4030:9a92dd1959bde7d0:d551c9e5bbad,4040:6a1d05c6f8a9e658:3cf86513ff57
G06,['G06'],4030:9a92dd1959bde7d0:c042b62f6bca,4040:6a1d05c6f8a9e658:3d046f42e97
G01,['G01'],4030:9a92dd1959bde7d0:7e0c04be1e82,4040:6a1d05c6f8a9e658:3d228ee110db
G06,['G06'],4030:9a92dd1959bde7d0:de679d9f9a1b,4040:6a1d05c6f8a9e658:3d2540cbbc71
A62,['A62'],4030:9a92dd1959bde7d0:b5281923ce80,4040:6a1d05c6f8a9e658:3d310248aa9f
G01,['G01'],4030:9a92dd1959bde7d0:59b1d6d75d87,4040:6a1d05c6f8a9e658:3d32de9ed563
A61,['A61'],4030:9a92dd1959bde7d0:34bba0899eba,4040:6a1d05c6f8a9e658:3d3863684578
G06,['G06'],4030:9a92dd1959bde7d0:4e0a782bba1b,4040:6a1d05c6f8a9e658:3d395ecaae2d
G06,['G06'],4030:9a92dd1959bde7d0:57408cd2b525,4040:6a1d05c6f8a9e658:3d421c2b71ea
C07,['C07'],4030:9a92dd1959bde7d0:f790d31a496e,4040:6a1d05c6f8a9e658:3d43854b6e69
G21,['G21'],4030:9a92dd1959bde7d0:3983129e7668,4040:6a1d05c6f8a9e658:3d4494ffde6e
F02,['F02'],4030:9a92dd1959bde7d0:aebcd61082f7,4040:6a1d05c6f8a9e658:3d4c7d63681
B22,['B22'],4030:9a92dd1959bde7d0:d982eefd11b7,4040:6a1d05c6f8a9e658:3d54fea0ea74
G06,['G06'],4030:9a92dd1959bde7d0:f90c2cdcd43c,4040:6a1d05c6f8a9e658:3d5f7816b674
F01,['F01'],4030:9a92dd1959bde7d0:8ccffef0224c,4040:6a1d05c6f8a9e658:3d680c69fed7
G06,['G06'],4030:9a92dd1959bde7d0:6b9e961ea4a6,4040:6a1d05c6f8a9e658:3d684a5e30d
F16,['F16'],4030:9a92dd1959bde7d0:651c0833e8b0,4040:6a1d05c6f8a9e658:3d895bf64263
H02,['H02'],4030:9a92dd1959bde7d0:f46a0baf50c1,4040:6a1d05c6f8a9e658:3d8a275a62b6
G06,['G06'],4030:9a92dd1959bde7d0:e27214d081ef,4040:6a1d05c6f8a9e658:3d8a5788ff48
A61,['A61'],4030:9a92dd1959bde7d0:adeba93b48cc,4040:6a1d05c6f8a9e658:3d9c80658d50
A61,['A61'],4030:9a92dd1959bde7d0:3275ecd03d5b,4040:6a1d05c6f8a9e658:3da14f5bba88
B66,['B66'],4030:9a92dd1959bde7d0:3ec24e8114c3,4040:6a1d05c6f8a9e658:3da82e5e197a
C07,"['C07', 'C10']",4030:9a92dd1959bde7d0:8d22a5aadae9,4040:6a1d05c6f8a9e658:3dab17371d2c
H04,['H04'],4030:9a92dd1959bde7d0:ee1d6821c74e,4040:6a1d05c6f8a9e658:3db1fe054704
A24,['A24'],4030:9a92dd1959bde7d0:2010237eca4f,4040:6a1d05c6f8a9e658:3dc1e5e55756
B01,"['B01', 'C01']",4030:9a92dd1959bde7d0:3832f179e04b,4040:6a1d05c6f8a9e658:3dc65b48ed8c
A61,['A61'],4030:9a92dd1959bde7d0:7e3ecbc59c1d,4040:6a1d05c6f8a9e658:3dc71a22c0e
A61,['A61'],4030:9a92dd1959bde7d0:802d14090ddd,4040:6a1d05c6f8a9e658:3dc9147f5ed0
B01,['B01'],4030:9a92dd1959bde7d0:132724daaed6,4040:6a1d05c6f8a9e658:3dcae691752
G06,['G06'],4030:9a92dd1959bde7d0:1b2625440b92,4040:6a1d05c6f8a9e658:3dce0233807
H04,['H04'],4030:9a92dd1959bde7d0:f2bd18dd44dc,4040:6a1d05c6f8a9e658:3dd2f588506b
C10,['C10'],4030:9a92dd1959bde7d0:1400a8be6f64,4040:6a1d05c6f8a9e658:3dd5d7bba287
C08,['C08'],4030:9a92dd1959bde7d0:dd72802d513b,4040:6a1d05c6f8a9e658:3de0a72b56d2
B66,['B66'],4030:9a92dd1959bde7d0:ddc5fa63c070,4040:6a1d05c6f8a9e658:3de0de770c19
E02,['E02'],4030:9a92dd1959bde7d0:1e44570bb9b9,4040:6a1d05c6f8a9e658:3dec3bf3e374
G02,['G02'],4030:9a92dd1959bde7d0:57416056404,4040:6a1d05c6f8a9e658:3df088bd1a03
A61,['A61'],4030:9a92dd1959bde7d0:4969d53601cd,4040:6a1d05c6f8a9e658:3df15de86e59
B01,['B01'],4030:9a92dd1959bde7d0:1f6465809aa1,4040:6a1d05c6f8a9e658:3df79f949e82
G06,['G06'],4030:9a92dd1959bde7d0:f59a22bd62bc,4040:6a1d05c6f8a9e658:3e0523113838
E21,['E21'],4030:9a92dd1959bde7d0:dd351a80bd7e,4040:6a1d05c6f8a9e658:3e0b88f7a80f
H04,['H04'],4030:9a92dd1959bde7d0:452ece4e22bf,4040:6a1d05c6f8a9e658:3e0bcd1bb161
H02,['H02'],4030:9a92dd1959bde7d0:69376ebb2f0,4040:6a1d05c6f8a9e658:3e0d9eb11308
B65,['B65'],4030:9a92dd1959bde7d0:b714cd5c89df,4040:6a1d05c6f8a9e658:3e0fe79e8c52
C01,['C01'],4030:9a92dd1959bde7d0:bf136b446572,4040:6a1d05c6f8a9e658:3e11be28d002
C02,['C02'],4030:9a92dd1959bde7d0:bf50792b6041,4040:6a1d05c6f8a9e658:3e1f673901f0
H04,['H04'],4030:9a92dd1959bde7d0:b9014cae8ae5,4040:6a1d05c6f8a9e658:3e23ea3cbfa5
A23,['A23'],4030:9a92dd1959bde7d0:7eddb2679bd9,4040:6a1d05c6f8a9e658:3e2deeb27759
E21,"['C09', 'E21']",4030:9a92dd1959bde7d0:d353846c14f9,4040:6a1d05c6f8a9e658:3e31f91c7a15
A61,['A61'],4030:9a92dd1959bde7d0:668d98b38b94,4040:6a1d05c6f8a9e658:3e44f5d3e071
C01,['C01'],4030:9a92dd1959bde7d0:3927e6d63b1c,4040:6a1d05c6f8a9e658:3e5b91b72852
C08,['C08'],4030:9a92dd1959bde7d0:bd80704330ad,4040:6a1d05c6f8a9e658:3e64cbbd57aa
F27,['F27'],4030:9a92dd1959bde7d0:9fb3696c2b4d,4040:6a1d05c6f8a9e658:3e7015b09742
F01,['F01'],4030:9a92dd1959bde7d0:3ab6f2d5c0d2,4040:6a1d05c6f8a9e658:3e7162fee595
C07,['C07'],4030:9a92dd1959bde7d0:21ec5b86fe23,4040:6a1d05c6f8a9e658:3e847301af41
H04,['H04'],4030:9a92dd1959bde7d0:a5b0d5e25a15,4040:6a1d05c6f8a9e658:3e9662265f94
G06,['G06'],4030:9a92dd1959bde7d0:4be4cf3fecd8,4040:6a1d05c6f8a9e658:3e9f390d12e4
B21,['B21'],4030:9a92dd1959bde7d0:a546b3bc5fae,4040:6a1d05c6f8a9e658:3ea6aadf87b4
G06,['G06'],4030:9a92dd1959bde7d0:9d4ab0a558bc,4040:6a1d05c6f8a9e658:3ea7ad546eea
H04,['H04'],4030:9a92dd1959bde7d0:835e867711b5,4040:6a1d05c6f8a9e658:3eabe5c0d71e
F25,['F25'],4030:9a92dd1959bde7d0:2a550ae414f,4040:6a1d05c6f8a9e658:3eb399cab42c
H01,['H01'],4030:9a92dd1959bde7d0:a341aa96bcd2,4040:6a1d05c6f8a9e658:3eb6c2da4c0c
E21,['E21'],4030:9a92dd1959bde7d0:273ef39860b8,4040:6a1d05c6f8a9e658:3ebb243dd307
H04,['H04'],4030:9a92dd1959bde7d0:b2623d522af1,4040:6a1d05c6f8a9e658:3ec70154bfeb
A61,['A61'],4030:9a92dd1959bde7d0:5614d376f237,4040:6a1d05c6f8a9e658:3ed143feac5c
F16,['F16'],4030:9a92dd1959bde7d0:f83ad8e12624,4040:6a1d05c6f8a9e658:3ed4c72419a8
A61,['A61'],4030:9a92dd1959bde7d0:f3916f2da07,4040:6a1d05c6f8a9e658:3ee26da55a4a
C07,['C07'],4030:9a92dd1959bde7d0:5bdae35f672e,4040:6a1d05c6f8a9e658:3ee59204dca5
E21,['E21'],4030:9a92dd1959bde7d0:36b3821e8da1,4040:6a1d05c6f8a9e658:3ee5d7b33f44
A61,['A61'],4030:9a92dd1959bde7d0:56a5831769a9,4040:6a1d05c6f8a9e658:3ee637836cf9
F01,['F01'],4030:9a92dd1959bde7d0:e96fdfad3ddf,4040:6a1d05c6f8a9e658:3ee739f1744c
B65,"['B23', 'B65']",4030:9a92dd1959bde7d0:b98cd390f363,4040:6a1d05c6f8a9e658:3eec644a14ec
C04,['C04'],4030:9a92dd1959bde7d0:fb399421e1fa,4040:6a1d05c6f8a9e658:3ef4f93a0498
G01,['G01'],4030:9a92dd1959bde7d0:1d2287b9eeb5,4040:6a1d05c6f8a9e658:3f011897ccd7
H05,['H05'],4030:9a92dd1959bde7d0:342baff95b8f,4040:6a1d05c6f8a9e658:3f02c2dd838a
G01,['G01'],4030:9a92dd1959bde7d0:60eabc145788,4040:6a1d05c6f8a9e658:3f0a9585d9b5
F02,['F02'],4030:9a92dd1959bde7d0:d85e824f0282,4040:6a1d05c6f8a9e658:3f16be9e7a05
G06,['G06'],4030:9a92dd1959bde7d0:a677541820e8,4040:6a1d05c6f8a9e658:3f1a13e97af1
H04,['H04'],4030:9a92dd1959bde7d0:f7b3e015e962,4040:6a1d05c6f8a9e658:3f1c033397eb
other,['other'],4030:9a92dd1959bde7d0:eb3d26a0be8,4040:6a1d05c6f8a9e658:3f24ddcaf87e
A01,['A01'],4030:9a92dd1959bde7d0:827cd1380bb4,4040:6a1d05c6f8a9e658:3f30e97b419a
F16,['F16'],4030:9a92dd1959bde7d0:1807955628c0,4040:6a1d05c6f8a9e658:3f3418da9a1d
B01,['B01'],4030:9a92dd1959bde7d0:f66f5eb956a8,4040:6a1d05c6f8a9e658:3f34b108a8be
H04,['H04'],4030:9a92dd1959bde7d0:344cc18561ea,4040:6a1d05c6f8a9e658:3f3958d4b34d
G01,['G01'],4030:9a92dd1959bde7d0:24f2ab4d002a,4040:6a1d05c6f8a9e658:3f4be11b8dcf
E21,['E21'],4030:9a92dd1959bde7d0:f70eb701b0a2,4040:6a1d05c6f8a9e658:3f509a9dffad
F02,['F02'],4030:9a92dd1959bde7d0:cb53aabbcb29,4040:6a1d05c6f8a9e658:3f5887638a5f
G06,['G06'],4030:9a92dd1959bde7d0:b0570e79c7f2,4040:6a1d05c6f8a9e658:3f5f3be86f2b
G06,['G06'],4030:9a92dd1959bde7d0:9e1ebaa888d0,4040:6a1d05c6f8a9e658:3f622b1f6683
G01,['G01'],4030:9a92dd1959bde7d0:456012f14c69,4040:6a1d05c6f8a9e658:3f6381dedef0
H04,['H04'],4030:9a92dd1959bde7d0:84be39d8f4f2,4040:6a1d05c6f8a9e658:3f6efd6e61bf
G01,['G01'],4030:9a92dd1959bde7d0:b45a180839b0,4040:6a1d05c6f8a9e658:3f6f62b92c18
G21,['G21'],4030:9a92dd1959bde7d0:4a8eb759823f,4040:6a1d05c6f8a9e658:3f724a987f09
C07,['C07'],4030:9a92dd1959bde7d0:1754f42cc885,4040:6a1d05c6f8a9e658:3f74216e54a0
C07,['C07'],4030:9a92dd1959bde7d0:14f5d08d8f7e,4040:6a1d05c6f8a9e658:3f74b2e3c4e6
H01,['H01'],4030:9a92dd1959bde7d0:16085ab777b8,4040:6a1d05c6f8a9e658:3f875dac14d9
H04,['H04'],4030:9a92dd1959bde7d0:ee48a9c2112c,4040:6a1d05c6f8a9e658:3f87c1190cbc
B64,['B64'],4030:9a92dd1959bde7d0:68031d05e7fb,4040:6a1d05c6f8a9e658:3f8e4ac0e1c2
A61,['A61'],4030:9a92dd1959bde7d0:421ec06fbca0,4040:6a1d05c6f8a9e658:3f9c639cf3c5
F16,['F16'],4030:9a92dd1959bde7d0:9e6fbe0b50c3,4040:6a1d05c6f8a9e658:3fab5d6f56af
A01,['A01'],4030:9a92dd1959bde7d0:30d3cc638972,4040:6a1d05c6f8a9e658:3fb446f04b8c
E21,['E21'],4030:9a92dd1959bde7d0:78106500103,4040:6a1d05c6f8a9e658:3fc7faa2c27c
C09,['C09'],4030:9a92dd1959bde7d0:c3ba3f547e93,4040:6a1d05c6f8a9e658:3fc9f656103
E21,['E21'],4030:9a92dd1959bde7d0:f0f6f310f1f7,4040:6a1d05c6f8a9e658:3fcb60e6ef48
A61,['A61'],4030:9a92dd1959bde7d0:d726bbea76b9,4040:6a1d05c6f8a9e658:3fd2167ef6b8
F02,['F02'],4030:9a92dd1959bde7d0:8f86a374871d,4040:6a1d05c6f8a9e658:3fd25a3be213
C03,['C03'],4030:9a92dd1959bde7d0:10a1a5dad1e4,4040:6a1d05c6f8a9e658:3fd5079068d1
C09,['C09'],4030:9a92dd1959bde7d0:44a2fbcefc98,4040:6a1d05c6f8a9e658:3feab560c2a5
G05,['G05'],4030:9a92dd1959bde7d0:479a0ce306f2,4040:6a1d05c6f8a9e658:3ff1b8a7956f
B65,['B65'],4030:9a92dd1959bde7d0:e267134024c,4040:6a1d05c6f8a9e658:3ff2fc2651d3
G06,['G06'],4030:9a92dd1959bde7d0:10f1841d3f5a,4040:6a1d05c6f8a9e658:3ff38b7b5f3
G06,['G06'],4030:9a92dd1959bde7d0:df4dca436dd4,4040:6a1d05c6f8a9e658:40007a7f185b
D21,['D21'],4030:9a92dd1959bde7d0:7c991f01ef68,4040:6a1d05c6f8a9e658:40091b21231e
E01,['E01'],4030:9a92dd1959bde7d0:17d4bbacc08f,4040:6a1d05c6f8a9e658:401aec8114b0
C08,['C08'],4030:9a92dd1959bde7d0:1ea7f5a00c52,4040:6a1d05c6f8a9e658:401fcec40162
A61,['A61'],4030:9a92dd1959bde7d0:d02f3bf154e3,4040:6a1d05c6f8a9e658:4023060427b6
A61,['A61'],4030:9a92dd1959bde7d0:8d8390fbe795,4040:6a1d05c6f8a9e658:402a1c5644a7
B01,['B01'],4030:9a92dd1959bde7d0:576b3941ef31,4040:6a1d05c6f8a9e658:403e51e2b8d8
A61,['A61'],4030:9a92dd1959bde7d0:fc4961dc1ca1,4040:6a1d05c6f8a9e658:4043a3a1466a
C08,['C08'],4030:9a92dd1959bde7d0:f1307fa20028,4040:6a1d05c6f8a9e658:40486664785c
A61,['A61'],4030:9a92dd1959bde7d0:adbb5e1f7a2a,4040:6a1d05c6f8a9e658:4048bd1aa3e9
A61,"['C07', 'A61']",4030:9a92dd1959bde7d0:12bac53abe7c,4040:6a1d05c6f8a9e658:404a58fff6cc
F01,['F01'],4030:9a92dd1959bde7d0:b98e28b7063a,4040:6a1d05c6f8a9e658:404ca4697ebf
A61,['A61'],4030:9a92dd1959bde7d0:13dd3a004cf4,4040:6a1d05c6f8a9e658:404d03ee7a84
H04,['H04'],4030:9a92dd1959bde7d0:7b4763099094,4040:6a1d05c6f8a9e658:405224ae86fa
A63,['A63'],4030:9a92dd1959bde7d0:e535fa8f7ad6,4040:6a1d05c6f8a9e658:40639b093ff3
C02,['C02'],4030:9a92dd1959bde7d0:d964c3fdf67f,4040:6a1d05c6f8a9e658:40676e1f6b43
B32,['B32'],4030:9a92dd1959bde7d0:3d168d0e91bd,4040:6a1d05c6f8a9e658:4074e0c6a5b0
A23,['A23'],4030:9a92dd1959bde7d0:1a2df9ee2988,4040:6a1d05c6f8a9e658:407c59dd5153
G06,['G06'],4030:9a92dd1959bde7d0:1d755f6822c9,4040:6a1d05c6f8a9e658:4085933d0012
H04,['H04'],4030:9a92dd1959bde7d0:1c806572aadb,4040:6a1d05c6f8a9e658:408adabfa066
F02,['F02'],4030:9a92dd1959bde7d0:a915fa1d6efa,4040:6a1d05c6f8a9e658:408b38f30c3e
A23,['A23'],4030:9a92dd1959bde7d0:3cfef7cc42af,4040:6a1d05c6f8a9e658:40accc26004d
A61,['A61'],4030:9a92dd1959bde7d0:8824a8a27ea5,4040:6a1d05c6f8a9e658:40adcd70210d
G06,['G06'],4030:9a92dd1959bde7d0:78e064aff7e6,4040:6a1d05c6f8a9e658:40b586fe3af
A61,['A61'],4030:9a92dd1959bde7d0:3b57edbde407,4040:6a1d05c6f8a9e658:40c228e8463d
F16,['F16'],4030:9a92dd1959bde7d0:d359e1c458f6,4040:6a1d05c6f8a9e658:40c4026778d
A01,['A01'],4030:9a92dd1959bde7d0:84922c9bf378,4040:6a1d05c6f8a9e658:40c7ffb5c5
G06,['G06'],4030:9a92dd1959bde7d0:b180b2ce8cce,4040:6a1d05c6f8a9e658:40da2d98ab2a
C22,['C22'],4030:9a92dd1959bde7d0:d39b156f1bd0,4040:6a1d05c6f8a9e658:40e2f5836c2e
H04,"['G01', 'H04']",4030:9a92dd1959bde7d0:b9e48ce67da9,4040:6a1d05c6f8a9e658:40eef5cb8100
H04,['H04'],4030:9a92dd1959bde7d0:fe14b4d567ed,4040:6a1d05c6f8a9e658:40fa52adae32
A61,"['C07', 'A61']",4030:9a92dd1959bde7d0:a75d22fc3237,4040:6a1d05c6f8a9e658:40fcac35efe2
B65,['B65'],4030:9a92dd1959bde7d0:6f529d7c8915,4040:6a1d05c6f8a9e658:40fce4b51a60
H04,['H04'],4030:9a92dd1959bde7d0:ff3feff5866d,4040:6a1d05c6f8a9e658:40fd0bb1cbe9
C08,['C08'],4030:9a92dd1959bde7d0:88a0db680ee5,4040:6a1d05c6f8a9e658:4106a903ecea
A23,['A23'],4030:9a92dd1959bde7d0:48be3f1cccf8,4040:6a1d05c6f8a9e658:410b085feae3
F16,['F16'],4030:9a92dd1959bde7d0:3a0877dae0ab,4040:6a1d05c6f8a9e658:41178e2c3a51
H04,['H04'],4030:9a92dd1959bde7d0:1936a3decf54,4040:6a1d05c6f8a9e658:4119c98ae32e
G05,['G05'],4030:9a92dd1959bde7d0:6070f7f5f94c,4040:6a1d05c6f8a9e658:411feafc7295
C07,"['C07', 'C08']",4030:9a92dd1959bde7d0:fae367ac8ee,4040:6a1d05c6f8a9e658:4121cc7ec960
C09,['C09'],4030:9a92dd1959bde7d0:6a589e303f9f,4040:6a1d05c6f8a9e658:4127dca6271b
H01,"['H02', 'H05', 'H01']",4030:9a92dd1959bde7d0:81fc801367f6,4040:6a1d05c6f8a9e658:4128e7f5debb
G01,['G01'],4030:9a92dd1959bde7d0:cd36d9ab4142,4040:6a1d05c6f8a9e658:41290170de0a
A61,['A61'],4030:9a92dd1959bde7d0:ed185588cdd5,4040:6a1d05c6f8a9e658:4129ae4081c1
G06,['G06'],4030:9a92dd1959bde7d0:f7c01b6f93fb,4040:6a1d05c6f8a9e658:4129d38fa2c0
B28,['B28'],4030:9a92dd1959bde7d0:6e1758345afb,4040:6a1d05c6f8a9e658:4133067f56db
G06,['G06'],4030:9a92dd1959bde7d0:f49d3c3c9c76,4040:6a1d05c6f8a9e658:413b2a23ef07
C03,['C03'],4030:9a92dd1959bde7d0:a14c94540a07,4040:6a1d05c6f8a9e658:413b60850c58
H04,['H04'],4030:9a92dd1959bde7d0:8984995bec96,4040:6a1d05c6f8a9e658:413dec9894bd
B01,['B01'],4030:9a92dd1959bde7d0:31331cd28d1d,4040:6a1d05c6f8a9e658:41411b563080
G06,['G06'],4030:9a92dd1959bde7d0:ff6b4b26242a,4040:6a1d05c6f8a9e658:4144011e47d9
F16,['F16'],4030:9a92dd1959bde7d0:464ed99d2870,4040:6a1d05c6f8a9e658:4147ad3f4a27
E21,"['C09', 'E21']",4030:9a92dd1959bde7d0:cabcd793be2d,4040:6a1d05c6f8a9e658:41499eaac186
G06,['G06'],4030:9a92dd1959bde7d0:5735ce446e64,4040:6a1d05c6f8a9e658:4151a74fdd44
G06,['G06'],4030:9a92dd1959bde7d0:57c8ef7956d,4040:6a1d05c6f8a9e658:4155b59a5521
A46,['A46'],4030:9a92dd1959bde7d0:8d07f47b2f2e,4040:6a1d05c6f8a9e658:4156b48728f6
A01,['A01'],4030:9a92dd1959bde7d0:de657ea94cc6,4040:6a1d05c6f8a9e658:41615afaee88
E02,['E02'],4030:9a92dd1959bde7d0:ea4763dc011a,4040:6a1d05c6f8a9e658:41631bfaeb36
