labels,multilabels,ru_names,us_names
E21B43,['E21B43'],4030:9a92dd1959bde7d0:d586858dfd98,4040:6a1d05c6f8a9e658:587295f42f36
A61K39,['A61K39'],4030:9a92dd1959bde7d0:86e0ba4d4c2b,4040:6a1d05c6f8a9e658:5877ca72a104
H04L27,['H04L27'],4030:9a92dd1959bde7d0:b6806aaa5f96,4040:6a1d05c6f8a9e658:587e7d3f8b87
A61F13,['A61F13'],4030:9a92dd1959bde7d0:ca629eb308cf,4040:6a1d05c6f8a9e658:58b64de81eb2
A61B17,['A61B17'],4030:9a92dd1959bde7d0:e0081a835f8,4040:6a1d05c6f8a9e658:58bb008868d8
A61K9,"['A61K31', 'A61K9']",4030:9a92dd1959bde7d0:cd31b1f63d11,4040:6a1d05c6f8a9e658:58de16bce9a6
E21B43,['E21B43'],4030:9a92dd1959bde7d0:795dd6a39ecc,4040:6a1d05c6f8a9e658:596e7d14a72b
A61F2,['A61F2'],4030:9a92dd1959bde7d0:ba6baf916500,4040:6a1d05c6f8a9e658:5996cb7dcb05
G06F9,['G06F9'],4030:9a92dd1959bde7d0:e8f09e241010,4040:6a1d05c6f8a9e658:599e7489a6ed
G06F17,['G06F17'],4030:9a92dd1959bde7d0:65afc567981,4040:6a1d05c6f8a9e658:599edf708658
C10L1,['C10L1'],4030:9a92dd1959bde7d0:801121606df6,4040:6a1d05c6f8a9e658:59d5f3a7c3d1
E21B34,['E21B34'],4030:9a92dd1959bde7d0:4d8b97097923,4040:6a1d05c6f8a9e658:59da1765600d
G06F9,['G06F9'],4030:9a92dd1959bde7d0:564f1b9950f8,4040:6a1d05c6f8a9e658:59db85f939c8
G06F9,"['G06F9', 'other']",4030:9a92dd1959bde7d0:c5301cf933d3,4040:6a1d05c6f8a9e658:59e9d573dda8
G06F15,['G06F15'],4030:9a92dd1959bde7d0:5b49c43d8171,4040:6a1d05c6f8a9e658:59ebe24d7100
E21B34,"['E21B43', 'E21B34']",4030:9a92dd1959bde7d0:63f62497ed78,4040:6a1d05c6f8a9e658:59fea5658a60
H04B1,['H04B1'],4030:9a92dd1959bde7d0:c0b13f05fb52,4040:6a1d05c6f8a9e658:5a0536fa81c0
G01V1,['G01V1'],4030:9a92dd1959bde7d0:4d92022cec82,4040:6a1d05c6f8a9e658:5a1527dce39b
A61B17,"['A61B17', 'other', 'other']",4030:9a92dd1959bde7d0:7063be2112e0,4040:6a1d05c6f8a9e658:5a18b75dc9cd
E21B19,['E21B19'],4030:9a92dd1959bde7d0:5708e0003e7e,4040:6a1d05c6f8a9e658:5a249ee73b0e
G06F17,['G06F17'],4030:9a92dd1959bde7d0:96fdae8b4807,4040:6a1d05c6f8a9e658:5a33e3c80ae0
A61B5,['A61B5'],4030:9a92dd1959bde7d0:a479685c253f,4040:6a1d05c6f8a9e658:5a4cb1f3b234
G06K9,"['other', 'G06F15', 'G06K9']",4030:9a92dd1959bde7d0:8a8a492aa4af,4040:6a1d05c6f8a9e658:5a5b2fd9e0fb
B26B21,['B26B21'],4030:9a92dd1959bde7d0:139b6af5199a,4040:6a1d05c6f8a9e658:5a62845befd9
A61B17,['A61B17'],4030:9a92dd1959bde7d0:e61819f0e5b1,4040:6a1d05c6f8a9e658:5a6b97f3388d
A61B17,['A61B17'],4030:9a92dd1959bde7d0:31adb4bb93b1,4040:6a1d05c6f8a9e658:5a6c50047fb7
G06F1,['G06F1'],4030:9a92dd1959bde7d0:97d1b39e1129,4040:6a1d05c6f8a9e658:5a9c2ff6aff1
A61F13,['A61F13'],4030:9a92dd1959bde7d0:b434c8e0e7cb,4040:6a1d05c6f8a9e658:5ac1d6c45bb4
G06F7,['G06F7'],4030:9a92dd1959bde7d0:9b28abeab6f6,4040:6a1d05c6f8a9e658:5acf3161af8c
H04W4,['H04W4'],4030:9a92dd1959bde7d0:6613fcaaa1e4,4040:6a1d05c6f8a9e658:5ad182508c28
H04L12,['H04L12'],4030:9a92dd1959bde7d0:21bc86384a47,4040:6a1d05c6f8a9e658:5ad7136573d
C09K8,['C09K8'],4030:9a92dd1959bde7d0:a4ba7d4865e8,4040:6a1d05c6f8a9e658:5adcfcc59e32
A61B17,['A61B17'],4030:9a92dd1959bde7d0:66f5ffc17393,4040:6a1d05c6f8a9e658:5afc6b0cbce3
G06F9,['G06F9'],4030:9a92dd1959bde7d0:c85f20b0218c,4040:6a1d05c6f8a9e658:5b180f80a0fc
A61B3,['A61B3'],4030:9a92dd1959bde7d0:d81dec2b4f24,4040:6a1d05c6f8a9e658:5b276fd559cb
H04N7,['H04N7'],4030:9a92dd1959bde7d0:9c112d2a755a,4040:6a1d05c6f8a9e658:5b4e0dcf50d0
C08L23,['C08L23'],4030:9a92dd1959bde7d0:8b899367d1c8,4040:6a1d05c6f8a9e658:5b7160df0600
G06F15,['G06F15'],4030:9a92dd1959bde7d0:e79127675eff,4040:6a1d05c6f8a9e658:5b8adac6ac8e
A61F9,['A61F9'],4030:9a92dd1959bde7d0:3e1244dfba7e,4040:6a1d05c6f8a9e658:5b9c45abe5a4
F01D11,['F01D11'],4030:9a92dd1959bde7d0:430741f27342,4040:6a1d05c6f8a9e658:5bc3fdc46fd4
H04L12,['H04L12'],4030:9a92dd1959bde7d0:1f7cbd7dc073,4040:6a1d05c6f8a9e658:5bdbcb417d90
G01V1,['G01V1'],4030:9a92dd1959bde7d0:1d0bc4dbd2f1,4040:6a1d05c6f8a9e658:5bdde1bb7469
A61M5,['A61M5'],4030:9a92dd1959bde7d0:7e1323d9e5af,4040:6a1d05c6f8a9e658:5bff91e1d47b
E21B10,['E21B10'],4030:9a92dd1959bde7d0:3956a3ae3cdd,4040:6a1d05c6f8a9e658:5c179b2f7973
G01N21,['G01N21'],4030:9a92dd1959bde7d0:5efac10bddc0,4040:6a1d05c6f8a9e658:5c2bbfa2fc38
G06F1,['G06F1'],4030:9a92dd1959bde7d0:aacda689acaf,4040:6a1d05c6f8a9e658:5c448c3ad1f2
A61B17,['A61B17'],4030:9a92dd1959bde7d0:b0d14ae924fb,4040:6a1d05c6f8a9e658:5c910742340f
F23R3,['F23R3'],4030:9a92dd1959bde7d0:797c4f8b416,4040:6a1d05c6f8a9e658:5c9a6fecbfca
E21B34,['E21B34'],4030:9a92dd1959bde7d0:8013dc057b58,4040:6a1d05c6f8a9e658:5cc69e3b883d
A61B17,['A61B17'],4030:9a92dd1959bde7d0:fee9174e130e,4040:6a1d05c6f8a9e658:5cca98e34bb5
A23L1,['A23L1'],4030:9a92dd1959bde7d0:3297c96e592a,4040:6a1d05c6f8a9e658:5cd58e7d1d57
F01D5,['F01D5'],4030:9a92dd1959bde7d0:19daeb77bb2d,4040:6a1d05c6f8a9e658:5ce57726a34f
C11D3,"['other', 'C11D3']",4030:9a92dd1959bde7d0:a5bb94a244dd,4040:6a1d05c6f8a9e658:5cfd3103163e
G06F7,['G06F7'],4030:9a92dd1959bde7d0:f630f87407ff,4040:6a1d05c6f8a9e658:5d1482bd74d4
E21B43,['E21B43'],4030:9a92dd1959bde7d0:a1059f9fa860,4040:6a1d05c6f8a9e658:5d3f048ff3f0
G01N21,['G01N21'],4030:9a92dd1959bde7d0:36c3704ba46c,4040:6a1d05c6f8a9e658:5d67a04bb7e1
G06F17,['G06F17'],4030:9a92dd1959bde7d0:71396020bd6,4040:6a1d05c6f8a9e658:5d9979395599
G06F3,['G06F3'],4030:9a92dd1959bde7d0:156402e1ad9b,4040:6a1d05c6f8a9e658:5ddb3252e103
G06F17,['G06F17'],4030:9a92dd1959bde7d0:e7ac0b9f7d0,4040:6a1d05c6f8a9e658:5de7852e0d77
H04B7,['H04B7'],4030:9a92dd1959bde7d0:fa08b76df2e7,4040:6a1d05c6f8a9e658:5defa95a14e7
G06F17,['G06F17'],4030:9a92dd1959bde7d0:c49ecdbe32da,4040:6a1d05c6f8a9e658:5e136e902a85
A61F13,['A61F13'],4030:9a92dd1959bde7d0:105a661e83ee,4040:6a1d05c6f8a9e658:5e24b8b2bac2
E21B43,['E21B43'],4030:9a92dd1959bde7d0:fe2079967881,4040:6a1d05c6f8a9e658:5e3ebfea52b7
A61B17,['A61B17'],4030:9a92dd1959bde7d0:db2edc46d696,4040:6a1d05c6f8a9e658:5e400924ac68
G06F15,['G06F15'],4030:9a92dd1959bde7d0:3e15b29228a7,4040:6a1d05c6f8a9e658:5e41d8bbff06
G06F15,['G06F15'],4030:9a92dd1959bde7d0:bdf8a81d0e96,4040:6a1d05c6f8a9e658:5e4336d230a4
G01F1,['G01F1'],4030:9a92dd1959bde7d0:4e366c445196,4040:6a1d05c6f8a9e658:5e55a6dec2af
H04L29,['H04L29'],4030:9a92dd1959bde7d0:e5c59c6f9ecc,4040:6a1d05c6f8a9e658:5e8cfb8fdb70
F01D11,['F01D11'],4030:9a92dd1959bde7d0:eed34f9bfd64,4040:6a1d05c6f8a9e658:5edc4474500e
G06F15,['G06F15'],4030:9a92dd1959bde7d0:d81842826115,4040:6a1d05c6f8a9e658:5f401eca285f
G06K9,['G06K9'],4030:9a92dd1959bde7d0:f840ab7ad84c,4040:6a1d05c6f8a9e658:5f8bc7a09eb6
H04W4,"['H04W4', 'other']",4030:9a92dd1959bde7d0:67c6aa02d8a1,4040:6a1d05c6f8a9e658:5f8bfff20886
A61F13,['A61F13'],4030:9a92dd1959bde7d0:a7d1453cf79,4040:6a1d05c6f8a9e658:5f8f309cb55a
A61F13,['A61F13'],4030:9a92dd1959bde7d0:f5e2c150ba4f,4040:6a1d05c6f8a9e658:5f9df7844564
G06F17,['G06F17'],4030:9a92dd1959bde7d0:3c7982f8abb,4040:6a1d05c6f8a9e658:5fa0958e650a
C02F1,['C02F1'],4030:9a92dd1959bde7d0:d0e173faa59a,4040:6a1d05c6f8a9e658:5fa989cb87a
G06F9,['G06F9'],4030:9a92dd1959bde7d0:6e5e05609a4f,4040:6a1d05c6f8a9e658:5fd3bef9c11a
B01D53,['B01D53'],4030:9a92dd1959bde7d0:b4c82f778f33,4040:6a1d05c6f8a9e658:5fe29b09cff4
A61B17,['A61B17'],4030:9a92dd1959bde7d0:692f540e2230,4040:6a1d05c6f8a9e658:601bcd2d7123
E21B33,['E21B33'],4030:9a92dd1959bde7d0:e0d443c35a3f,4040:6a1d05c6f8a9e658:60449dcbe2c5
B23C5,['B23C5'],4030:9a92dd1959bde7d0:7343e6b0175b,4040:6a1d05c6f8a9e658:60880f149a6
H04L9,['H04L9'],4030:9a92dd1959bde7d0:982e811053d4,4040:6a1d05c6f8a9e658:6088235a6466
E21B43,['E21B43'],4030:9a92dd1959bde7d0:15c5053568e9,4040:6a1d05c6f8a9e658:608b3239a90
E21B33,['E21B33'],4030:9a92dd1959bde7d0:e60d7a03a3a9,4040:6a1d05c6f8a9e658:60c24d9ed0dc
A61F13,['A61F13'],4030:9a92dd1959bde7d0:c6517ca450f,4040:6a1d05c6f8a9e658:60c656cc3da0
G06F17,['G06F17'],4030:9a92dd1959bde7d0:313207699245,4040:6a1d05c6f8a9e658:60db407d20d1
G06F17,['G06F17'],4030:9a92dd1959bde7d0:f711c4797116,4040:6a1d05c6f8a9e658:60e88f75f01c
A61K9,['A61K9'],4030:9a92dd1959bde7d0:3cc515ee03c3,4040:6a1d05c6f8a9e658:60f7904e6f14
A61K8,['A61K8'],4030:9a92dd1959bde7d0:244e0aed05e,4040:6a1d05c6f8a9e658:60fd8419be9a
G06F15,['G06F15'],4030:9a92dd1959bde7d0:16cc17f2003e,4040:6a1d05c6f8a9e658:60fe16def924
A61F13,['A61F13'],4030:9a92dd1959bde7d0:aa7cb8662e2e,4040:6a1d05c6f8a9e658:610e035f3d02
H04B7,['H04B7'],4030:9a92dd1959bde7d0:e668c81b885a,4040:6a1d05c6f8a9e658:613893a50063
C09K8,"['E21B43', 'C09K8']",4030:9a92dd1959bde7d0:f3cdf59bc90e,4040:6a1d05c6f8a9e658:6141a72f22c9
E21B19,"['E21B19', 'other']",4030:9a92dd1959bde7d0:52b7ddbd98bb,4040:6a1d05c6f8a9e658:6178eda85824
F01D5,['F01D5'],4030:9a92dd1959bde7d0:359d0a28a92c,4040:6a1d05c6f8a9e658:61965a16d0fc
F01D5,['F01D5'],4030:9a92dd1959bde7d0:b633ca46cf43,4040:6a1d05c6f8a9e658:6199139a6545
B26B21,['B26B21'],4030:9a92dd1959bde7d0:b54fadc2bdf,4040:6a1d05c6f8a9e658:61a745b9ba92
G06F1,['G06F1'],4030:9a92dd1959bde7d0:792dfb3d03cd,4040:6a1d05c6f8a9e658:61aa7c965bdd
A61F13,['A61F13'],4030:9a92dd1959bde7d0:b9a67494d27b,4040:6a1d05c6f8a9e658:61ab31bfb51a
G06F17,['G06F17'],4030:9a92dd1959bde7d0:3ef266e55f,4040:6a1d05c6f8a9e658:61cef8197bd1
A61K9,"['A61K31', 'A61K9']",4030:9a92dd1959bde7d0:a2b8ce40d3b4,4040:6a1d05c6f8a9e658:61ecb4dbc506
H04M1,['H04M1'],4030:9a92dd1959bde7d0:8ca2a3a51d8f,4040:6a1d05c6f8a9e658:621a15ce50c2
G06F17,['G06F17'],4030:9a92dd1959bde7d0:d19c45aa76c0,4040:6a1d05c6f8a9e658:623d47f2455f
F02M25,"['F02M25', 'other']",4030:9a92dd1959bde7d0:55db66ec6b29,4040:6a1d05c6f8a9e658:626dfe9d1cda
C09K8,"['E21B43', 'C09K8']",4030:9a92dd1959bde7d0:2f644467083a,4040:6a1d05c6f8a9e658:62a683123483
B26B21,['B26B21'],4030:9a92dd1959bde7d0:e7f4b6c39ed4,4040:6a1d05c6f8a9e658:62b79aa83cab
F01D11,['F01D11'],4030:9a92dd1959bde7d0:1540286c63b2,4040:6a1d05c6f8a9e658:62ccdcfdf3ad
G06F12,['G06F12'],4030:9a92dd1959bde7d0:429f8191838f,4040:6a1d05c6f8a9e658:62fcc6b037a5
C09D11,"['other', 'C09D11']",4030:9a92dd1959bde7d0:a3c1cf839fd0,4040:6a1d05c6f8a9e658:6323971d9da5
G06F17,['G06F17'],4030:9a92dd1959bde7d0:ca93ab19973d,4040:6a1d05c6f8a9e658:632564b38c48
C02F1,['C02F1'],4030:9a92dd1959bde7d0:23aad08d7b73,4040:6a1d05c6f8a9e658:632850f2a280
G06F11,['G06F11'],4030:9a92dd1959bde7d0:1395497050cf,4040:6a1d05c6f8a9e658:6331c3fe5574
H04B1,['H04B1'],4030:9a92dd1959bde7d0:ad37a410da7b,4040:6a1d05c6f8a9e658:635899b66b9f
A61B17,['A61B17'],4030:9a92dd1959bde7d0:232e8d22b3c6,4040:6a1d05c6f8a9e658:635b97c5554e
H04B1,"['G01V3', 'H04B1']",4030:9a92dd1959bde7d0:3dbb2a92b3d9,4040:6a1d05c6f8a9e658:63832158f53a
G06F15,['G06F15'],4030:9a92dd1959bde7d0:6a9f76d496a5,4040:6a1d05c6f8a9e658:63899cb027ac
A61B17,['A61B17'],4030:9a92dd1959bde7d0:bd8dea8dc70f,4040:6a1d05c6f8a9e658:63939b5c6c7
A61F13,['A61F13'],4030:9a92dd1959bde7d0:8d039376cdc4,4040:6a1d05c6f8a9e658:6394cb426be3
A61K31,['A61K31'],4030:9a92dd1959bde7d0:b9ca4743c24b,4040:6a1d05c6f8a9e658:63a93e0b97d1
E21B19,"['E21B19', 'other']",4030:9a92dd1959bde7d0:7be98ee23038,4040:6a1d05c6f8a9e658:63ad101df998
E21B43,['E21B43'],4030:9a92dd1959bde7d0:acbb5de206ca,4040:6a1d05c6f8a9e658:63d379198299
B60W10,['B60W10'],4030:9a92dd1959bde7d0:db89aca36cd,4040:6a1d05c6f8a9e658:63dfabf9d41b
A61B17,['A61B17'],4030:9a92dd1959bde7d0:e55b629c8d4b,4040:6a1d05c6f8a9e658:63e2748086a
A61F13,['A61F13'],4030:9a92dd1959bde7d0:5bedeb41e9b4,4040:6a1d05c6f8a9e658:6404118cc4e5
B01J8,"['other', 'B01J8']",4030:9a92dd1959bde7d0:8006ebec665f,4040:6a1d05c6f8a9e658:640dd41f9e51
A61F2,"['A61K31', 'A61F2']",4030:9a92dd1959bde7d0:52a32ca08a56,4040:6a1d05c6f8a9e658:6414a61641b5
C09K8,"['E21B43', 'C09K8']",4030:9a92dd1959bde7d0:dba5d67aabd3,4040:6a1d05c6f8a9e658:641698f1607d
C07D487,"['A61K31', 'C07D487']",4030:9a92dd1959bde7d0:a8337184883a,4040:6a1d05c6f8a9e658:642f335c10bc
H04L9,['H04L9'],4030:9a92dd1959bde7d0:4cc1f655e36,4040:6a1d05c6f8a9e658:6482b88ac61a
H04L29,['H04L29'],4030:9a92dd1959bde7d0:6ccaff6dbbd4,4040:6a1d05c6f8a9e658:64890463a4b6
B60W10,['B60W10'],4030:9a92dd1959bde7d0:2ecc5b693108,4040:6a1d05c6f8a9e658:64a35869609d
A61B17,['A61B17'],4030:9a92dd1959bde7d0:f93c4ae4dd8c,4040:6a1d05c6f8a9e658:64c94d5cfbc3
A61K31,['A61K31'],4030:9a92dd1959bde7d0:5181c1867277,4040:6a1d05c6f8a9e658:64ecf152a544
H04B7,['H04B7'],4030:9a92dd1959bde7d0:3ea7e077e885,4040:6a1d05c6f8a9e658:6518b1c3ea47
G06F12,['G06F12'],4030:9a92dd1959bde7d0:f54180132576,4040:6a1d05c6f8a9e658:651b51d776cf
G06F9,['G06F9'],4030:9a92dd1959bde7d0:b3441a59535b,4040:6a1d05c6f8a9e658:6544e9b98b24
F01D25,['F01D25'],4030:9a92dd1959bde7d0:98ff448c32b1,4040:6a1d05c6f8a9e658:6546d833dc79
G06F3,['G06F3'],4030:9a92dd1959bde7d0:c005d40ab1b8,4040:6a1d05c6f8a9e658:657a10dc4fba
C10L1,['C10L1'],4030:9a92dd1959bde7d0:227cf8a966a3,4040:6a1d05c6f8a9e658:65b797305dc4
F01D11,['F01D11'],4030:9a92dd1959bde7d0:9377545a57c3,4040:6a1d05c6f8a9e658:65c1a0f3eb97
A61K38,"['A61K38', 'A61K9']",4030:9a92dd1959bde7d0:50f7fe6594d3,4040:6a1d05c6f8a9e658:65c5b0005f7a
H04L12,['H04L12'],4030:9a92dd1959bde7d0:4c28e152797d,4040:6a1d05c6f8a9e658:65c63b822b1
C07C5,"['other', 'C07C5']",4030:9a92dd1959bde7d0:334b8f4ad50d,4040:6a1d05c6f8a9e658:65d83a2c1f0
A61C17,['A61C17'],4030:9a92dd1959bde7d0:978df81ee1ae,4040:6a1d05c6f8a9e658:65e8c7bb6e2e
B32B27,"['B32B27', 'other']",4030:9a92dd1959bde7d0:23e2a2a02936,4040:6a1d05c6f8a9e658:66131701dc0b
G06F3,['G06F3'],4030:9a92dd1959bde7d0:87a65844811a,4040:6a1d05c6f8a9e658:661e64dc743a
F02D41,['F02D41'],4030:9a92dd1959bde7d0:35cf1e3c0b71,4040:6a1d05c6f8a9e658:66306db748d9
G01V1,['G01V1'],4030:9a92dd1959bde7d0:20e6367b9bd0,4040:6a1d05c6f8a9e658:664eaf1d5a00
G01F1,['G01F1'],4030:9a92dd1959bde7d0:facceb12fbcd,4040:6a1d05c6f8a9e658:6678966f312d
H04B1,['H04B1'],4030:9a92dd1959bde7d0:7d4d25b0bfd2,4040:6a1d05c6f8a9e658:669af1331a9b
A61K31,['A61K31'],4030:9a92dd1959bde7d0:a6da8f8ffbc9,4040:6a1d05c6f8a9e658:66a1fe0ecd4d
A61K8,['A61K8'],4030:9a92dd1959bde7d0:720ad1d04df5,4040:6a1d05c6f8a9e658:66e1f953e299
H01L33,['H01L33'],4030:9a92dd1959bde7d0:cf7cc2efa146,4040:6a1d05c6f8a9e658:66e809ab06f2
G06F11,['G06F11'],4030:9a92dd1959bde7d0:3382885fabf6,4040:6a1d05c6f8a9e658:672db7e09ab6
G06F17,['G06F17'],4030:9a92dd1959bde7d0:dc294216395c,4040:6a1d05c6f8a9e658:67435e6b4f86
E21B43,['E21B43'],4030:9a92dd1959bde7d0:50e8bb686690,4040:6a1d05c6f8a9e658:675b86ada5f2
C08F2,['C08F2'],4030:9a92dd1959bde7d0:fbcac2c2a77c,4040:6a1d05c6f8a9e658:6778c66cc5df
G06F11,['G06F11'],4030:9a92dd1959bde7d0:e2a07bbb8943,4040:6a1d05c6f8a9e658:6788662f8c7b
A61B17,['A61B17'],4030:9a92dd1959bde7d0:8a1279ef114,4040:6a1d05c6f8a9e658:678f9f4ae441
G01V3,['G01V3'],4030:9a92dd1959bde7d0:c5248b7ce8ab,4040:6a1d05c6f8a9e658:6797de7dd54
A61K9,"['A61K31', 'A61K9']",4030:9a92dd1959bde7d0:4685d271f90a,4040:6a1d05c6f8a9e658:6802279f8af3
G01V1,['G01V1'],4030:9a92dd1959bde7d0:a42c38fdad3c,4040:6a1d05c6f8a9e658:6802b90e02b8
B22D11,['B22D11'],4030:9a92dd1959bde7d0:cf59b9aada6b,4040:6a1d05c6f8a9e658:682901a6335c
G06F1,['G06F1'],4030:9a92dd1959bde7d0:4e231a771993,4040:6a1d05c6f8a9e658:6830e9dd06c0
G06F9,['G06F9'],4030:9a92dd1959bde7d0:cfe155d3e413,4040:6a1d05c6f8a9e658:6838181dfb7d
A61B17,['A61B17'],4030:9a92dd1959bde7d0:7c4edc43c565,4040:6a1d05c6f8a9e658:683fce84c0d
A23L1,['A23L1'],4030:9a92dd1959bde7d0:1380f328c8d4,4040:6a1d05c6f8a9e658:684ec85a1bba
A61B17,['A61B17'],4030:9a92dd1959bde7d0:848a3fb4426,4040:6a1d05c6f8a9e658:687c6d774e
F01N3,['F01N3'],4030:9a92dd1959bde7d0:bcf7d6e523c4,4040:6a1d05c6f8a9e658:68a7c8e34243
G02C7,['G02C7'],4030:9a92dd1959bde7d0:7274d21dc1aa,4040:6a1d05c6f8a9e658:68c34aa5e7b3
E21B10,['E21B10'],4030:9a92dd1959bde7d0:f05591f0c172,4040:6a1d05c6f8a9e658:68c7232f7e19
F23R3,"['other', 'F23R3']",4030:9a92dd1959bde7d0:74bae9e5bc38,4040:6a1d05c6f8a9e658:68da061c999d
B23C5,['B23C5'],4030:9a92dd1959bde7d0:10648f2e209b,4040:6a1d05c6f8a9e658:691addad2c90
A61F13,['A61F13'],4030:9a92dd1959bde7d0:d6deee6e70ef,4040:6a1d05c6f8a9e658:692f47c50824
G06F12,['G06F12'],4030:9a92dd1959bde7d0:b8637ca77f86,4040:6a1d05c6f8a9e658:69322531ae21
E21B47,['E21B47'],4030:9a92dd1959bde7d0:e78f51ca6f10,4040:6a1d05c6f8a9e658:6965ff49e152
B26B21,['B26B21'],4030:9a92dd1959bde7d0:2b2e04c7fd01,4040:6a1d05c6f8a9e658:696c474333ee
G06F17,['G06F17'],4030:9a92dd1959bde7d0:927627544937,4040:6a1d05c6f8a9e658:6970c89973ae
G06F3,['G06F3'],4030:9a92dd1959bde7d0:c5b5121dad74,4040:6a1d05c6f8a9e658:698a71c917d9
G01F1,['G01F1'],4030:9a92dd1959bde7d0:d166cb48bfad,4040:6a1d05c6f8a9e658:69923ad4cb41
C09D11,['C09D11'],4030:9a92dd1959bde7d0:6a99034bac37,4040:6a1d05c6f8a9e658:69eff2ca6c9c
G01F1,['G01F1'],4030:9a92dd1959bde7d0:1d856f19355c,4040:6a1d05c6f8a9e658:69f0ea5f4a1
G06F9,['G06F9'],4030:9a92dd1959bde7d0:c8b3cf3b70cd,4040:6a1d05c6f8a9e658:69f2494dab78
G06F12,['G06F12'],4030:9a92dd1959bde7d0:bc3b19c362b1,4040:6a1d05c6f8a9e658:69fa5bf8fe25
H04L9,['H04L9'],4030:9a92dd1959bde7d0:3da57f8368fe,4040:6a1d05c6f8a9e658:69fe9d6aa5e0
G06F3,['G06F3'],4030:9a92dd1959bde7d0:37a86f9f402e,4040:6a1d05c6f8a9e658:6a19c2306d9b
B01D53,['B01D53'],4030:9a92dd1959bde7d0:b606599b1ca8,4040:6a1d05c6f8a9e658:6a1dd43ea998
C02F1,['C02F1'],4030:9a92dd1959bde7d0:4799f46dcbbb,4040:6a1d05c6f8a9e658:6a34b88c4d4c
A61K31,['A61K31'],4030:9a92dd1959bde7d0:37067afd532b,4040:6a1d05c6f8a9e658:6a5554b9e3f6
G02C7,['G02C7'],4030:9a92dd1959bde7d0:45990d538617,4040:6a1d05c6f8a9e658:6a7eec6bb5b
G01V1,['G01V1'],4030:9a92dd1959bde7d0:98dfc30664ab,4040:6a1d05c6f8a9e658:6a9c68385c9c
G06F15,['G06F15'],4030:9a92dd1959bde7d0:55d785fb4bb1,4040:6a1d05c6f8a9e658:6aaa103978a5
F16D65,['F16D65'],4030:9a92dd1959bde7d0:4b7f33f72524,4040:6a1d05c6f8a9e658:6aad03d5f40e
A23L1,['A23L1'],4030:9a92dd1959bde7d0:109b163789a0,4040:6a1d05c6f8a9e658:6ae7210f7f1e
E21B43,['E21B43'],4030:9a92dd1959bde7d0:1edecc71c020,4040:6a1d05c6f8a9e658:6afb6a87163
B01D53,['B01D53'],4030:9a92dd1959bde7d0:4f819ada5c9f,4040:6a1d05c6f8a9e658:6afffbe24bfe
F16D65,['F16D65'],4030:9a92dd1959bde7d0:98a30975724b,4040:6a1d05c6f8a9e658:6b1cbf0de573
G06K9,['G06K9'],4030:9a92dd1959bde7d0:3ab335b4b181,4040:6a1d05c6f8a9e658:6b241ad94df7
G06F9,['G06F9'],4030:9a92dd1959bde7d0:dc76b0c45edc,4040:6a1d05c6f8a9e658:6b4fd344de17
E21B49,['E21B49'],4030:9a92dd1959bde7d0:147324651228,4040:6a1d05c6f8a9e658:6b7ef25a4d49
E21B43,['E21B43'],4030:9a92dd1959bde7d0:2319ba6f5ed3,4040:6a1d05c6f8a9e658:6b8e2b107ad6
G06F3,['G06F3'],4030:9a92dd1959bde7d0:c3df43bd9594,4040:6a1d05c6f8a9e658:6baec5da63bd
H04B7,['H04B7'],4030:9a92dd1959bde7d0:a676abc5d17a,4040:6a1d05c6f8a9e658:6bca0284c0f
B23C5,['B23C5'],4030:9a92dd1959bde7d0:d134d4f20832,4040:6a1d05c6f8a9e658:6bd27c5f85c7
A61F2,"['A61B17', 'A61F2']",4030:9a92dd1959bde7d0:d8300f9e1406,4040:6a1d05c6f8a9e658:6bffec100f2b
G06F1,['G06F1'],4030:9a92dd1959bde7d0:266f95adf81d,4040:6a1d05c6f8a9e658:6c1a0f3559dc
G01N33,['G01N33'],4030:9a92dd1959bde7d0:395bc36b0fac,4040:6a1d05c6f8a9e658:6c302860b526
G06F15,['G06F15'],4030:9a92dd1959bde7d0:bba10c43c285,4040:6a1d05c6f8a9e658:6c3ff578359
E21B10,['E21B10'],4030:9a92dd1959bde7d0:35e0b987de2e,4040:6a1d05c6f8a9e658:6c85db034ba7
G02C7,['G02C7'],4030:9a92dd1959bde7d0:811839855012,4040:6a1d05c6f8a9e658:6c934dc8293d
H04M1,['H04M1'],4030:9a92dd1959bde7d0:746806f0ec5b,4040:6a1d05c6f8a9e658:6c98f8d4448a
G06F1,['G06F1'],4030:9a92dd1959bde7d0:16a40be0851a,4040:6a1d05c6f8a9e658:6c9a1f62b179
G01F1,['G01F1'],4030:9a92dd1959bde7d0:f6ac2fc018ce,4040:6a1d05c6f8a9e658:6c9cd0716d23
G06F15,['G06F15'],4030:9a92dd1959bde7d0:b9b44614a586,4040:6a1d05c6f8a9e658:6cabea4ca4a6
E21B43,['E21B43'],4030:9a92dd1959bde7d0:c670ef50943,4040:6a1d05c6f8a9e658:6cad81bcce2a
H04L12,['H04L12'],4030:9a92dd1959bde7d0:1819c0fa383,4040:6a1d05c6f8a9e658:6cbb8266cda9
G06F3,['G06F3'],4030:9a92dd1959bde7d0:88a246d9e03f,4040:6a1d05c6f8a9e658:6cc219895de4
F16H7,['F16H7'],4030:9a92dd1959bde7d0:7204d8c22e6c,4040:6a1d05c6f8a9e658:6cd5f774314d
